Time,CoPx,CoPy
0.772000,0.093880,0.045878
0.773000,0.094636,0.045820
0.774000,0.095502,0.045888
0.775000,0.095902,0.045832
0.776000,0.096667,0.045774
0.777000,0.097284,0.045969
0.778000,0.098415,0.045913
0.779000,0.099191,0.045855
0.780000,0.099555,0.045530
0.781000,0.100648,0.045610
0.782000,0.101274,0.045808
0.783000,0.102166,0.045551
0.784000,0.102852,0.046020
0.785000,0.103118,0.045890
0.786000,0.104282,0.045832
0.787000,0.104815,0.045903
0.788000,0.105185,0.045573
0.789000,0.105991,0.045513
0.790000,0.106362,0.045511
0.791000,0.106901,0.045582
0.792000,0.107713,0.045522
0.793000,0.108356,0.045392
0.794000,0.109075,0.045533
0.795000,0.109449,0.045199
0.796000,0.109898,0.045139
0.797000,0.109898,0.045139
0.798000,0.111000,0.045281
0.799000,0.111000,0.045615
0.800000,0.112028,0.045148
0.801000,0.112307,0.045015
0.802000,0.112583,0.045219
0.803000,0.113227,0.045229
0.804000,0.113509,0.045095
0.805000,0.114164,0.045639
0.806000,0.114630,0.045579
0.807000,0.114914,0.045445
0.808000,0.115576,0.045312
0.809000,0.115766,0.045383
0.810000,0.116052,0.045248
0.811000,0.116621,0.045321
0.812000,0.116717,0.045115
0.813000,0.117288,0.045187
0.814000,0.117576,0.045052
0.815000,0.117576,0.045052
0.816000,0.117576,0.045052
0.817000,0.118440,0.044989
0.818000,0.118820,0.044990
0.819000,0.119107,0.045198
0.820000,0.119398,0.045062
0.821000,0.119783,0.045060
0.822000,0.120260,0.044852
0.823000,0.120456,0.045267
0.824000,0.120363,0.045133
0.825000,0.120748,0.044789
0.826000,0.121134,0.044788
0.827000,0.121423,0.044996
0.828000,0.121515,0.044789
0.829000,0.121805,0.044997
0.830000,0.122394,0.044725
0.831000,0.122099,0.044861
0.832000,0.122191,0.044654
0.833000,0.122776,0.044726
0.834000,0.123072,0.044589
0.835000,0.123458,0.044587
0.836000,0.123458,0.044244
0.837000,0.123254,0.044516
0.838000,0.123458,0.044587
0.839000,0.123549,0.044380
